$id,Id,Accords,AgeVignes,Appellation,AppellationLabel,BestAfter,BestBefore,AssemblageCepage,Classement,Code_ean,CommentaireBouche,CommentaireMillesime,CommentaireNez,CommentaireOeil,CommentaireProducteur,CommentaireService,CommentaireSituation,CommentaireTerroir,CommentaireVin,CommentaireVinification,CommentaireViticulture,Contenance,ContenanceUnit,CouleurVin,DateCrawl,DegreAlcool,DenominationGeo,DenominationVitivini,Dosage,ElevageDuree,Img_btl_back_cloud,Img_btl_back_source,Img_btl_front_cloud,SourceImageBottle,Img_etq_back_cloud,Img_etq_back_source,Img_etq_front_cloud,Img_etq_front_source,AnneeMillesime,NomCuvee,NomVin,NomPays,PotentielGarde,PrixVin,PrixDevise,NomProducteur,Recompenses,NomRegion,TempService,TypeVin,UrlProduit,UrlSiteSource,TypeVendange,NomVignoble,ViticultureLabel
3643,3643,Apéritif Fruit de mer Poisson ,0,Alsace,,0,0,Sylvaner,,0,,,,,,,,,"Belle structure pour ce Sylvaner, dont la fraîcheur minérale est ponctuée d'une petite note iodée : coquillages et fruits de mer vont se réjouir... et vous aussi. N'oubliez pas, c'est une spécialité du terroir dambachois",,,75,cL,Blanc,16/10/2018 13:53,12,,,,0,,,,https://s.lesgrappes.com/media/catalog/product/s/y/syl-1527171231.jpg,,,,,2016,,Sylvaner,France,,8,EUR,Alexis Dietrich,,Alsace,12,,https://www.lesgrappes.com/famille-dietrich-sylvaner-blanc-2016,https://www.lesgrappes.com/vins,,Famille Dietrich,Non Certifié ou En Conversion
3644,3644,Apéritif Fromage Poisson Viande blanche Volaille ,0,Alsace,,0,0,Auxerrois,,0,,,,,,,,,"De la famille du Pinot Blanc, l'Auxerrois se différencie par son mûrissement plus précoce. Nous vous le conseillons avec des plats aux associations originales, sa structure harmonieuse, ses arômes fruités et floraux s'accommodent facilement avec une tarte aux asperges, une tartiflette au Munster, une salade gourmande. Ses fromages préférés étant le Comté et le Beaufort",,,75,cL,Blanc,16/10/2018 13:53,12,,,,0,,,,https://s.lesgrappes.com/media/catalog/product/a/u/auxa11a2210-1527170903.jpg,,,,,2016,,Auxerrois,France,,10,EUR,Alexis Dietrich,,Alsace,12,,https://www.lesgrappes.com/famille-dietrich-auxerrois-blanc-2016,https://www.lesgrappes.com/vins,,Famille Dietrich,Non Certifié ou En Conversion
3645,3645,Fromage Gibier Viande blanche Viande rouge ,0,Corton,,0,0,Pinot noir 100%,,0,,,"D'une jolie robe profonde, le nez est intense sur les fruits noirs","D'une jolie robe profonde, le nez est intense sur les fruits noirs",,,,,"Parfait avec un magret de canard aux morilles, une entrecôte aux cèpes, un mignon d'agneau aux herbes et vos plateaux de fromages",,,75,cL,Rouge,16/10/2018 13:53,12,,,,0,,,,https://s.lesgrappes.com/media/catalog/product/c/o/cortonrognetgrandcru-1496399368.png,,,,,2004,,Corton le Rognet grand cru,France,,48,EUR,Julie Guyot Chevalier,,Bourgogne,15,,https://www.lesgrappes.com/domaine-chevalier-corton-le-rognet-grand-cru-rouge-2004,https://www.lesgrappes.com/vins,,Domaine Chevalier ,
3646,3646,Poisson Viande blanche Volaille ,0,Jurançon,,0,0,40 % Gros Manseng 30 % Petit Manseng 30 % Camaralet,,0,,,,,,,,,,,,75,cL,Blanc,16/10/2018 13:53,13,,,,0,,,,https://s.lesgrappes.com/media/catalog/product/c/u/cuvade-1523980140.jpg,,,,,2016,,Cuvade Préciouse,France,,12,EUR,FABRICE MONTESQUIOU,,Sud-Ouest,0,,https://www.lesgrappes.com/domaine-montesquiou-cuvade-preciouse-blanc-2016,https://www.lesgrappes.com/vins,,DOMAINE MONTESQUIOU,Haute Valeur Environnementale - Certifié Haute Qualité Valeur Environnementale
3647,3647,Apéritif Fromage Fruit de mer Poisson Viande blanche ,0,Vin de France,,0,0,100% Colombard,,0,,,,Une belle robe de couleur dorée,,,,,"Apéritif, fruits de mer, grillades de poisson, viande blanche, fromage de chèvre",,,75,cL,Blanc,16/10/2018 13:53,10,,,,0,,,,https://s.lesgrappes.com/media/catalog/product/v/i/vindepayscharentaisblanccolombard-1519113636.jpg,,,,,2016,,Colombard,France,,8.5,EUR,Denis BENOIT,,Sud-Ouest,11,,https://www.lesgrappes.com/vignobles-du-sourdour-colombard-blanc-2016,https://www.lesgrappes.com/vins,,Vignobles du Sourdour,Agriculture raisonnée - Agriculture Raisonné - Sans certification
3648,3648,,0,Touraine Amboise,,0,0,Chenin,,0,,,,,,,,,"Plats sucrés-salés (agneau avec figues roties), etc",,,75,cL,Blanc,16/10/2018 13:53,13,,,,0,,,,https://s.lesgrappes.com/media/catalog/product/_/i/_igp8021le_clos_de_beauce-1525269522.jpg,,,,,2016,,Les Clos de Beauce,France,15 ans,14.5,EUR,Jean Baptiste et Stéphane BONNIGAL et BODET ,,Loire,9,,https://www.lesgrappes.com/bonnigal-bodet-vignerons-domaine-de-la-prevote-les-clos-de-beauce-blanc-2016,https://www.lesgrappes.com/vins,,Bonnigal Bodet vignerons ,Agriculture raisonnée - Agriculture Raisonné - Sans certification
3649,3649,,0,Cabardès,,0,0,"40% Grenache, 30% Merlot, 20% Syrah, 10% Cabernet",,0,,,,,,,,,"Aperitif, grillades, viandes blanches et/ou en sauce. Accords de gastronomie",,,75,cL,Rosé,16/10/2018 13:53,13,,,,0,,,,https://s1.lesgrappes.com/media/catalog/product/c/h/ch._pennautier_classique_rose_2017-1525424172.png,,,,,2017,,Château de Pennautier Classique Rosé,France,,8.6,EUR,Miren et Nicolas de Lorgeril,,Languedoc,13,,https://www.lesgrappes.com/chateau-de-pennautier-chateau-de-pennautier-classique-rose-rose-2017,https://www.lesgrappes.com/vins,,Château de Pennautier,Haute Valeur Environnementale - Certifié Haute Qualité Valeur Environnementale
3650,3650,,0,Cabardès,,0,0,"40% Grenache, 30% Merlot, 20% Syrah, 10% Cabernet Sauvignon",,0,,," Nez floral (pivoine, mandarine)",Couleur de pétales de roses très pâle,,,,,"Apéritifs, cuisine méditerranéenne, tartes salées, crustacés, tartares",,,75,cL,Rosé,16/10/2018 13:53,13,,,,0,,,,https://s1.lesgrappes.com/media/catalog/product/p/n/pnlimiteejupelongue-1525427154.jpg,,,,,2017,,Château de Pennautier Rosé Série Limitée,France,,10.9,EUR,Miren et Nicolas de Lorgeril,,Languedoc,13,,https://www.lesgrappes.com/chateau-de-pennautier-chateau-de-pennautier-rose-serie-limitee-rose-2017,https://www.lesgrappes.com/vins,,Château de Pennautier,Haute Valeur Environnementale - Certifié Haute Qualité Valeur Environnementale
3651,3651,,0,Vin de pays d'Oc,,0,0,100% Sauvignon blanc,,0,Très bon équilibre en bouche,,,,,,,,,,,75,cL,Blanc,16/10/2018 13:53,13,,,,0,,,,https://s1.lesgrappes.com/media/catalog/product/s/a/sauvignon_blanc_de_pennautier_non_millsim-1525429125.jpg,,,,,2017,,Sauvignon de Pennautier,France,,7.2,EUR,Miren et Nicolas de Lorgeril,,Languedoc,0,,https://www.lesgrappes.com/chateau-de-pennautier-sauvignon-de-pennautier-blanc-2017,https://www.lesgrappes.com/vins,,Château de Pennautier,Haute Valeur Environnementale - Certifié Haute Qualité Valeur Environnementale
3652,3652,,0,Saint Chinian,,0,0,Syrah,,0,,,,Belle couleur rouge rubis,,,,,Elevé 14 mois en barrique. A servir à la température de 18,,,75,cL,Rouge,16/10/2018 13:53,13,,,,0,,,,https://s1.lesgrappes.com/media/catalog/product/l/e/les_pins_stchinian-1525437986.png,,,,,2012,,Les Pins,France,,26.9,EUR,Miren et Nicolas de Lorgeril,,Languedoc,0,,https://www.lesgrappes.com/chateau-de-pennautier-les-pins-rouge-2012,https://www.lesgrappes.com/vins,,Château de Pennautier,Haute Valeur Environnementale - Certifié Haute Qualité Valeur Environnementale
3653,3653,Apéritif Poisson Viande blanche ,0,Champagne,,0,0,"Assemblage de 33% de pinot noir, 33% de meunier et 33% de chardonnay",,0,,,,,,,,,Il accompagnera idéalement vos apéritifs ou vos mets de poissons : bar au beurre blanc,,,75,cL,,16/10/2018 13:53,12,,,,0,,,,https://s.lesgrappes.com/media/catalog/product/b/r/brut_nature_2009_orig_1-1510045252.jpg,,,,,2009,,Champagne Brut Nature,France,1 à 2 ans,28.8,EUR,Anthony BETOUZET,,Champagne,7.5,Pétillant,https://www.lesgrappes.com/champagne-anthony-betouzet-champagne-brut-nature-petillant-2009,https://www.lesgrappes.com/vins,,Champagne Anthony BETOUZET,Agriculture raisonnée - Agriculture Raisonné - Sans certification
3654,3654,Dessert Fromage Gibier Viande blanche Viande rouge Volaille ,0,Blaye Côtes de Bordeaux,,0,0,"88% Merlot, 8% Cabernet Franc, 4% Cabernet Sauvignon",,0," En bouche nous avons affaire à un millésime à maturité, fondu, resté très harmonieux avec une finale persistante de réglisse et de truffe très friande",," Le nez est clairement sur des notes de mûre, de sous-bois, d'humus, de réglisse",Robe soutenue aux reflets tuilés épanouis,,,,,"Parfait sur des côtes d'agneau, un rosbif, un filet mignon de porc, une volaille fermière ou un pavé de biche! Il tiendra tête également à des fromages relevés",,,75,cL,Rouge,16/10/2018 13:53,14,,,,0,,,,https://s.lesgrappes.com/media/catalog/product/4/_/4_cht_grands_marechaux_sans_mil-1518719929.png,,,,,2011,,Château Les Grands Maréchaux,France,2 ou 3 ans,12.5,EUR,Christophe REBOUL SALZE,,Bordeaux,17,,https://www.lesgrappes.com/vignobles-reboul-salze-chateau-les-grands-marechaux-rouge-2011,https://www.lesgrappes.com/vins,,Vignobles Reboul Salze,Vin Sans sulfite Ajouté - sans certification
3655,3655,Apéritif Dessert ,0,Saumur,,0,0,"Chenin Blanc, Chardonnay & Cabernet Franc",,0,Bouche: Des notes de citron vert et d'agrumes donnent à la bouche un côté légèrement acidulé,,,,,,,,Frais,,,75,cL,,16/10/2018 13:53,12,,,,0,,,,https://s.lesgrappes.com/media/catalog/product/s/a/saumur_brut-1518787528.jpg,,,,,,,Saumur Blanc Brut - Méthode Traditionnelle ,France,,9,EUR,Joffrey Desgrousilliers,,Loire,0,Pétillant,https://www.lesgrappes.com/domaine-du-moulin-de-lhorizon-saumur-blanc-brut-methode-traditionnelle-petillant-non-millesime,https://www.lesgrappes.com/vins,,Domaine du Moulin de l'Horizon,
3656,3656,Apéritif Dessert ,0,Saumur,,0,0,"Chenin Blanc, Chardonnay",,0," Légère et équilibrée, la bouche fait écho au fruité de l’olfaction, jusqu’à la finale remarquable, délicatement acidulée",,"Vieilli 5 ans sur lattes, cet assemblage mi-chenin mi-chardonnay offre une mousse fine et un nez de fleurs et de fruits Légère et équilibrée, la bouche fait écho au fruité de l’olfaction, jusqu’à la finale remarquable, délicatement acidulée",,,,,,"Une très belle cuvée, parfait pour l’apéritif",,,75,cL,,16/10/2018 13:53,12,,,,0,,,,https://s.lesgrappes.com/media/catalog/product/j/e/jean_et_jaques-1518789131.jpg,,,,,,,Millésime 2011,France,,11,EUR,Joffrey Desgrousilliers,,Loire,7,Pétillant,https://www.lesgrappes.com/domaine-du-moulin-de-lhorizon-cremant-de-loire-cuvee-jean-jacques-millesime-2011-petillant-non-millesime,https://www.lesgrappes.com/vins,,Domaine du Moulin de l'Horizon,
3657,3657,Apéritif Dessert ,0,Saumur,,0,0,"Cabernet Franc, Gamay",,0,,,Nez: Une mousse fine coiffe ce vin au nez de fruits rouges,,,,,,"Un belle cuvée pour surprendre vos convives, en parfait accord avec le chocolat ou les fraises",,,75,cL,,16/10/2018 13:53,12,,,,0,,,,https://s.lesgrappes.com/media/catalog/product/f/e/fetard-1518791229.png,,,,,,,Cuvée des fétards,France,2 ans,9,EUR,Joffrey Desgrousilliers,,Loire,5,Pétillant,https://www.lesgrappes.com/domaine-du-moulin-de-lhorizon-methode-traditionnelle-rouge-cuvee-des-fetards-petillant-non-millesime,https://www.lesgrappes.com/vins,,Domaine du Moulin de l'Horizon,
3658,3658,Apéritif Dessert Fromage Fruit de mer Viande blanche Viande rouge Volaille ,0,Charentais,,0,0,Cabernet-Sauvignon,,0,"Un rosé avec de  beaux éclat orangés, en bouche il offre beaucoup de fraîcheur, avec des arômes fruités et agréables La finale est persistante et droite",,,"Un rosé avec de  beaux éclat orangés, en bouche il offre beaucoup de fraîcheur, avec des arômes fruités et agréables",,,,,"Salades, grillades, viandes blanches",,,75,cL,Rosé,16/10/2018 13:53,12,,,,0,,,,https://s.lesgrappes.com/media/catalog/product/s/a/sans_titre-1522231544.png,,,,,2016,,Rosé,France,,8.5,EUR,Denis BENOIT,,Sud-Ouest,9,,https://www.lesgrappes.com/vignobles-du-sourdour-rose-rose-2016,https://www.lesgrappes.com/vins,,Vignobles du Sourdour,Agriculture raisonnée - Agriculture Raisonné - Sans certification
3659,3659,Foie gras Fromage ,0,Jurançon,,0,0,Petit Manseng,,0,"La bouche est d’un bel équilibre, nerveuse et racée, vive et tendre à la fois, avec une matière somptueuse Mais le plus étonnant dans ce vin, c’est l’impression qu’il laisse en bouche : des notes grillées, presque chocolatées, qui n’en finissent pas",,,,,,,,A déguster pour lui-même pour essayer de percer le mystère du temps,,,75,cL,,16/10/2018 13:53,14,,,,0,,,,https://s.lesgrappes.com/media/catalog/product/q/u/quintessence-1520347455.png,,,,,2011,,Quintessence du Petit Manseng,France,20 ans,102,EUR,Henri Ramonteu,,Sud-Ouest,0,,https://www.lesgrappes.com/domaine-cauhape-quintessence-du-petit-manseng-liquoreux-2011,https://www.lesgrappes.com/vins,,Domaine Cauhapé,Agriculture raisonnée - Agriculture Raisonné - Sans certification
3660,3660,Asiatique Foie gras Fromage Fruit de mer Poisson Viande blanche Volaille ,0,Côtes Catalanes,,0,0,100% Macabeu,,0," La bouche est ample est grasse, avec une belle persistance",,,,,,,,"Sur des jambons affinés en tapas, avec des viandes blanches à la crème, volailles, poissons cuisinés",,,75,cL,Blanc,16/10/2018 13:53,12,,,,0,,,,https://s.lesgrappes.com/media/catalog/product/l/a/la_tour_de_shiste_macabeu-1524150652.jpg,,,,,2017,,La Tour de Schiste,France,6 ans,17,EUR,"Laurence, Jean-François et Guillem  RIERE CADENE",,Roussillon,13,,https://www.lesgrappes.com/domaine-riere-cadene-la-tour-de-schiste-blanc-2017,https://www.lesgrappes.com/vins,,Domaine Rière Cadène,Non Certifié ou En Conversion
3661,3661,Apéritif Fromage Viande blanche Volaille ,0,Pays d'Oc,,0,0,Pinot noir 100 %,,0,De fins arômes de cerises et de faises des bois,,,,,,,,"Idéal sur des volailles , du fromage, sur une cuisine légère",,,75,cL,Rouge,16/10/2018 13:53,14,,,,0,,,,https://s1.lesgrappes.com/media/catalog/product/p/i/pinotnoir-1520585849.png,,,,,2016,,LOUIS PINEL PINOT NOIR,France,,5.9,EUR,Jean-Yves Barsalou,,Languedoc,13.5,,https://www.lesgrappes.com/les-domaines-barsalou-louis-pinel-pinot-noir-rouge-2016,https://www.lesgrappes.com/vins,,Les Domaines Barsalou,Vin Sans sulfite Ajouté - sans certification
3662,3662,Apéritif Asiatique Fromage Fruit de mer ,0,Pays d'Oc,,0,0,Vermentino 100%,,0,,,,,,,,,A déguster sur tous les produits de la mer et fromages,,,75,cL,Blanc,16/10/2018 13:53,12,,,,0,,,,https://s1.lesgrappes.com/media/catalog/product/v/e/vermentino-1520585798.png,,,,,2016,,LOUIS PINEL VERMENTINO,France,,5.9,EUR,Jean-Yves Barsalou,,Languedoc,9.5,,https://www.lesgrappes.com/les-domaines-barsalou-louis-pinel-vermentino-blanc-2016,https://www.lesgrappes.com/vins,,Les Domaines Barsalou,Agriculture raisonnée - Agriculture Raisonné - Sans certification
3663,3663,Viande blanche Viande rouge ,0,Touraine Chenonceaux,,0,0,"Côt (Malbec) 85%, Cabernet Franc 15%",,0,,,,,,,,,A associer avec des viandes rouges et fromages affinés,,,75,cL,Rouge,16/10/2018 13:53,13,,,,0,,,,https://s1.lesgrappes.com/media/catalog/product/c/a/capture-1527061842.png,,,,,2016,,L'Intrepide,France,,12.5,EUR,Nathalie Carli,,Loire,14,,https://www.lesgrappes.com/chateau-de-fontenay-lintrepide-rouge-2016,https://www.lesgrappes.com/vins,,Château de Fontenay,Agriculture raisonnée - Agriculture Raisonné - Sans certification
3664,3664,Apéritif Asiatique Poisson Viande blanche Volaille ,0,IGP Hérault,,0,0,85% Merlot et 15% Cabernet Sauvignon,,0,,,,,,,,,"Apéritif et repas estivaux, grillades, salades etc",,,75,cL,Rosé,16/10/2018 13:53,12,,,,0,,,,https://s.lesgrappes.com/media/catalog/product/g/a/galinettes_rs-1519642134.jpg,,,,,2017,,Les Galinettes Rosé ,France,9 à 10°C peut se garder 1 à 2 ans,9,EUR,François Frezouls,,Languedoc,9.5,,https://www.lesgrappes.com/enclos-de-la-croix-les-galinettes-rose-rose-2017,https://www.lesgrappes.com/vins,,Enclos de la Croix,Non Certifié ou En Conversion
3665,3665,,0,Cabardès,,0,0,"40% syrah, 40% Merlot, 20% Cabernet Sauvignon",,0," Bouche ample, massive, tanins très fins, belle harmonie avec le bois",,"Nez puissant, complexe, fruits noirs, truffe, coriandre, pointe poivrée",,,,,,Elevé 14 mois en barrique! A servir à une température de 18,,,75,cL,Rouge,16/10/2018 13:53,13,,,,0,,,,https://s1.lesgrappes.com/media/catalog/product/l/e/le_montpeyre_cabardes-1525439373.png,,,,,2013,,Le Montpeyre,France,,28.7,EUR,Miren et Nicolas de Lorgeril,,Languedoc,0,,https://www.lesgrappes.com/chateau-de-pennautier-le-montpeyre-rouge-2013,https://www.lesgrappes.com/vins,,Château de Pennautier,Haute Valeur Environnementale - Certifié Haute Qualité Valeur Environnementale
3666,3666,,0,Vin de France,,0,0,100% chardonnay,,0,,, Nez puissant et extrêmement complexe,Couleur dorée très brillante,,,,,Servir à une température de 12 degrés,,,75,cL,Blanc,16/10/2018 13:53,13,,,,0,,,,https://s1.lesgrappes.com/media/catalog/product/l/e/le_rve_de_pennautier-1525441747.png,,,,,2012,,Le Rêve de Pennautier,France,,22.9,EUR,Miren et Nicolas de Lorgeril,,Languedoc,0,,https://www.lesgrappes.com/chateau-de-pennautier-le-reve-de-pennautier-blanc-2012,https://www.lesgrappes.com/vins,,Château de Pennautier,Haute Valeur Environnementale - Certifié Haute Qualité Valeur Environnementale
3667,3667,,0,Languedoc,,0,0,65% Rousanne 35% Vermentino,,0,,," Ce vin dévoile un nez complexe de poire pochée, d'épices douce, de pain brioché et une pointe de jasmin",Robe paille aux reflets légèrement dorés,,,,,Idéal sur une lotte et sa fondue de poireaux ou encore des gambas sautées au gingembre,,,75,cL,Blanc,16/10/2018 13:53,14,,,,0,,,,https://s1.lesgrappes.com/media/catalog/product/j/h/jhikul-1526400673.png,,,,,2017,,L'Ecrin Blanc,France,,12,EUR,Hélène JOUGLA,,Languedoc,9,,https://www.lesgrappes.com/mas-farchat-lecrin-blanc-blanc-2017,https://www.lesgrappes.com/vins,,Mas Farchat,Agriculture raisonnée - Agriculture Raisonné - Sans certification
3668,3668,Apéritif Asiatique Fruit de mer Viande blanche ,0,IGP Var,,0,0,"Carignan 30%, Mourvèdre 30 %, Grenache 20 %, Cinsault 20 %",,0,,,,,,,,,,,,75,ms,Rosé,16/10/2018 13:53,13,,,,0,,,,https://s.lesgrappes.com/media/catalog/product,,,,,2017,,Just Rosé ,France,,8,EUR,David BOUDOT,,Provence,0,,https://www.lesgrappes.com/maison-vignes-mer-just-rose-rose-2017,https://www.lesgrappes.com/vins,,Maison Vignes & Mer,Agriculture raisonnée - Agriculture Raisonné - Sans certification
3669,3669,,0,Champagne,,0,0,100% PINOT NOIR,,0,,,,,,,,,Saint Jacques,,,75,cL,Blanc,16/10/2018 13:54,12,,,,0,,,,https://s.lesgrappes.com/media/catalog/product/e/x/extrabrut04-1528376254.jpg,,,,,,,EXTRA BRUT ,France,,29.4,EUR,CHEURLIN PHILIPPE,,Champagne,0,,https://www.lesgrappes.com/champagne-de-lozey-extra-brut-blanc,https://www.lesgrappes.com/vins,,CHAMPAGNE DE LOZEY,Agriculture raisonnée - Agriculture Raisonné - Sans certification
3670,3670,,0,Médoc,,0,0,"50% Merlot, 50% Cabernet Sauvignon",,0,,,,,,,,,Prévoir une petite aération après ouverture,,,75,cL,Rouge,16/10/2018 13:54,13,,,,0,,,,https://s1.lesgrappes.com/media/catalog/product/c/a/cabanus_nature-1527239701.jpg,,,,,2016,,CABANUS Nature - Vin sans Soufre,France,,14,EUR,Xavier Dubois,,Bordeaux,0,,https://www.lesgrappes.com/vignobles-dubois-cabanus-nature-vin-sans-soufre-rouge-2016,https://www.lesgrappes.com/vins,,Vignobles Dubois,"Vin Sans sulfite Ajouté - sans certification, Haute Valeur Environnementale - Certifié Haute Qualité Valeur Environnementale"
3671,3671,,0,Minervois,,0,0,"70% Syrah, 10% Grenache, 20% Mourvèdre",,0,"Nez puissant et complexe, arômes de pruneaux, de griottes très mûres, notes de truffe, de cacao, poivre blanc et girofle Bouche ample et charnue, tanins fins, denses, bois bien fondu Finale très longue où nous retrouvons les épices du nez en rétro olfaction",,"Nez puissant et complexe, arômes de pruneaux, de griottes très mûres, notes de truffe, de cacao, poivre blanc et girofle Finale très longue où nous retrouvons les épices du nez en rétro olfaction",,,,,,Servir à 18,,,75,cL,Rouge,16/10/2018 13:54,13,,,,0,,,,https://s1.lesgrappes.com/media/catalog/product/d/o/domaine_de_la_borie_blanche_rouge_minervois_la_liviniere_non_millsim_ta-1525445596.png,,,,,2013,,Domaine de la Borie Blanche Terroir d'Altitude,France,,11.5,EUR,Miren et Nicolas de Lorgeril,,Languedoc,0,,https://www.lesgrappes.com/chateau-de-pennautier-domaine-de-la-borie-blanche-terroir-daltitude-rouge-2013,https://www.lesgrappes.com/vins,,Château de Pennautier,Haute Valeur Environnementale - Certifié Haute Qualité Valeur Environnementale
